"species","common.name","label","longitude","latitude","site.type","year","pct.freq","avg.cov","invasive"
"Rhododendron canadense","rhodora","RAM-05",-68.32152999,44.24609193,"RAM",2022,100,NA,FALSE
"Rhododendron canadense","rhodora","RAM-07",-68.32089135,44.24117639,"RAM",2022,100,NA,FALSE
"Rhododendron canadense","rhodora","RAM-09",-68.32075512,44.41578373,"RAM",2022,100,NA,FALSE
"Rhododendron canadense","rhodora","RAM-10",-68.30618857,44.37194085,"RAM",2022,75,NA,FALSE
"Rhododendron canadense","rhodora","RAM-03",-68.33540469,44.24812622,"RAM",2022,100,NA,FALSE
"Rhododendron canadense","rhodora","RAM-08",-68.3246338,44.23756063,"RAM",2022,100,NA,FALSE
"Rhododendron canadense","rhodora","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,FALSE
"Rhododendron canadense","rhodora","RAM-01",-68.33849375,44.25000605,"RAM",2022,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-03",-68.33540469,44.24812622,"RAM",2022,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-08",-68.3246338,44.23756063,"RAM",2022,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-07",-68.32089135,44.24117639,"RAM",2022,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-01",-68.33849375,44.25000605,"RAM",2022,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-10",-68.30618857,44.37194085,"RAM",2022,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-05",-68.32152999,44.24609193,"RAM",2022,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-09",-68.32075512,44.41578373,"RAM",2022,100,NA,FALSE
"Vaccinium angustifolium","lowbush blueberry","RAM-02",-68.24258318,44.38403059,"RAM",2022,75,NA,FALSE
"Vaccinium angustifolium","lowbush blueberry","RAM-03",-68.33540469,44.24812622,"RAM",2022,100,NA,FALSE
"Vaccinium angustifolium","lowbush blueberry","RAM-10",-68.30618857,44.37194085,"RAM",2022,100,NA,FALSE
"Vaccinium angustifolium","lowbush blueberry","RAM-08",-68.3246338,44.23756063,"RAM",2022,100,NA,FALSE
"Vaccinium angustifolium","lowbush blueberry","RAM-09",-68.32075512,44.41578373,"RAM",2022,100,NA,FALSE
"Vaccinium angustifolium","lowbush blueberry","RAM-01",-68.33849375,44.25000605,"RAM",2022,100,NA,FALSE
"Vaccinium angustifolium","lowbush blueberry","RAM-07",-68.32089135,44.24117639,"RAM",2022,100,NA,FALSE
"Vaccinium angustifolium","lowbush blueberry","RAM-05",-68.32152999,44.24609193,"RAM",2022,25,NA,FALSE
"Vaccinium angustifolium","lowbush blueberry","RAM-06",-68.35918519,44.28628387,"RAM",2022,100,NA,FALSE
"Vaccinium corymbosum","highbush blueberry","RAM-09",-68.32075512,44.41578373,"RAM",2022,100,NA,FALSE
"Vaccinium corymbosum","highbush blueberry","RAM-08",-68.3246338,44.23756063,"RAM",2022,100,NA,FALSE
"Vaccinium corymbosum","highbush blueberry","RAM-10",-68.30618857,44.37194085,"RAM",2022,100,NA,FALSE
"Vaccinium corymbosum","highbush blueberry","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,FALSE
"Vaccinium corymbosum","highbush blueberry","RAM-07",-68.32089135,44.24117639,"RAM",2022,100,NA,FALSE
"Vaccinium corymbosum","highbush blueberry","RAM-05",-68.32152999,44.24609193,"RAM",2022,100,NA,FALSE
"Vaccinium corymbosum","highbush blueberry","RAM-04",-68.20591964,44.36868354,"RAM",2022,25,NA,FALSE
"Vaccinium corymbosum","highbush blueberry","RAM-01",-68.33849375,44.25000605,"RAM",2022,100,NA,FALSE
"Vaccinium corymbosum","highbush blueberry","RAM-03",-68.33540469,44.24812622,"RAM",2022,100,NA,FALSE
"Vaccinium macrocarpon","large cranberry","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,FALSE
"Vaccinium macrocarpon","large cranberry","RAM-05",-68.32152999,44.24609193,"RAM",2022,25,NA,FALSE
"Vaccinium myrtilloides","velvetleaf huckleberry","RAM-03",-68.33540469,44.24812622,"RAM",2022,100,NA,FALSE
"Vaccinium myrtilloides","velvetleaf huckleberry","RAM-01",-68.33849375,44.25000605,"RAM",2022,75,NA,FALSE
"Vaccinium myrtilloides","velvetleaf huckleberry","RAM-07",-68.32089135,44.24117639,"RAM",2022,25,NA,FALSE
"Vaccinium myrtilloides","velvetleaf huckleberry","RAM-10",-68.30618857,44.37194085,"RAM",2022,75,NA,FALSE
"Vaccinium myrtilloides","velvetleaf huckleberry","RAM-08",-68.3246338,44.23756063,"RAM",2022,75,NA,FALSE
"Vaccinium oxycoccos","small cranberry","RAM-07",-68.32089135,44.24117639,"RAM",2022,100,NA,FALSE
"Vaccinium oxycoccos","small cranberry","RAM-10",-68.30618857,44.37194085,"RAM",2022,50,NA,FALSE
"Vaccinium oxycoccos","small cranberry","RAM-09",-68.32075512,44.41578373,"RAM",2022,100,NA,FALSE
"Vaccinium oxycoccos","small cranberry","RAM-08",-68.3246338,44.23756063,"RAM",2022,100,NA,FALSE
"Vaccinium oxycoccos","small cranberry","RAM-03",-68.33540469,44.24812622,"RAM",2022,50,NA,FALSE
"Vaccinium oxycoccos","small cranberry","RAM-05",-68.32152999,44.24609193,"RAM",2022,100,NA,FALSE
"Vaccinium vitis-idaea","lingonberry","RAM-08",-68.3246338,44.23756063,"RAM",2022,25,NA,FALSE
"Vaccinium vitis-idaea","lingonberry","RAM-03",-68.33540469,44.24812622,"RAM",2022,100,NA,FALSE
"Vaccinium vitis-idaea","lingonberry","RAM-07",-68.32089135,44.24117639,"RAM",2022,75,NA,FALSE
"Lupinus polyphyllus","garden lupine","RAM-04",-68.20591964,44.36868354,"RAM",2022,25,NA,TRUE
"Trifolium repens","white clover","RAM-04",-68.20591964,44.36868354,"RAM",2022,25,NA,TRUE
"Vicia cracca","bird vetch","RAM-04",-68.20591964,44.36868354,"RAM",2022,50,NA,TRUE
"Fagus grandifolia","American beech","RAM-10",-68.30618857,44.37194085,"RAM",2022,25,NA,FALSE
"Quercus rubra","northern red oak","RAM-10",-68.30618857,44.37194085,"RAM",2022,75,NA,FALSE
"Hypericum canadense","lesser Canadian St. Johnswort","RAM-02",-68.24258318,44.38403059,"RAM",2022,25,NA,FALSE
"Triadenum","marsh St. Johnswort","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,FALSE
"Triadenum","marsh St. Johnswort","RAM-06",-68.35918519,44.28628387,"RAM",2022,50,NA,FALSE
"Triadenum","marsh St. Johnswort","RAM-04",-68.20591964,44.36868354,"RAM",2022,25,NA,FALSE
"Iris versicolor","harlequin blueflag","RAM-05",-68.32152999,44.24609193,"RAM",2022,75,NA,FALSE
"Iris versicolor","harlequin blueflag","RAM-02",-68.24258318,44.38403059,"RAM",2022,25,NA,FALSE
"Iris versicolor","harlequin blueflag","RAM-06",-68.35918519,44.28628387,"RAM",2022,100,NA,FALSE
"Iris versicolor","harlequin blueflag","RAM-04",-68.20591964,44.36868354,"RAM",2022,100,NA,FALSE
"Iris versicolor","harlequin blueflag","RAM-10",-68.30618857,44.37194085,"RAM",2022,75,NA,FALSE
"Juncus acuminatus","tapertip rush","RAM-04",-68.20591964,44.36868354,"RAM",2022,25,NA,FALSE
"Juncus acuminatus","tapertip rush","RAM-06",-68.35918519,44.28628387,"RAM",2022,25,NA,FALSE
"Juncus canadensis","Canadian rush","RAM-02",-68.24258318,44.38403059,"RAM",2022,25,NA,FALSE
"Juncus canadensis","Canadian rush","RAM-04",-68.20591964,44.36868354,"RAM",2022,25,NA,FALSE
"Lycopus uniflorus","northern bugleweed","RAM-06",-68.35918519,44.28628387,"RAM",2022,100,NA,FALSE
"Lycopus uniflorus","northern bugleweed","RAM-10",-68.30618857,44.37194085,"RAM",2022,25,NA,FALSE
"Scutellaria lateriflora","blue skullcap","RAM-04",-68.20591964,44.36868354,"RAM",2022,25,NA,FALSE
"Utricularia cornuta","horned bladderwort","RAM-05",-68.32152999,44.24609193,"RAM",2022,50,NA,FALSE
"Utricularia cornuta","horned bladderwort","RAM-04",-68.20591964,44.36868354,"RAM",2022,50,NA,FALSE
"Utricularia gibba","humped bladderwort","RAM-02",-68.24258318,44.38403059,"RAM",2022,25,NA,FALSE
"Linnaea borealis","twinflower","RAM-06",-68.35918519,44.28628387,"RAM",2022,50,NA,FALSE
"Lycopodiella inundata","inundataed clubmoss","RAM-05",-68.32152999,44.24609193,"RAM",2022,50,NA,FALSE
"Comptonia peregrina","sweet fern","RAM-08",-68.3246338,44.23756063,"RAM",2022,25,NA,FALSE
"Morella pensylvanica","northern bayberry","RAM-10",-68.30618857,44.37194085,"RAM",2022,25,NA,FALSE
"Morella pensylvanica","northern bayberry","RAM-02",-68.24258318,44.38403059,"RAM",2022,25,NA,FALSE
"Myrica gale","sweetgale","RAM-04",-68.20591964,44.36868354,"RAM",2022,100,NA,FALSE
"Myrica gale","sweetgale","RAM-03",-68.33540469,44.24812622,"RAM",2022,75,NA,FALSE
"Myrica gale","sweetgale","RAM-07",-68.32089135,44.24117639,"RAM",2022,25,NA,FALSE
"Myrica gale","sweetgale","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,FALSE
"Myrica gale","sweetgale","RAM-08",-68.3246338,44.23756063,"RAM",2022,75,NA,FALSE
"Myrica gale","sweetgale","RAM-05",-68.32152999,44.24609193,"RAM",2022,100,NA,FALSE
"Myrica gale","sweetgale","RAM-01",-68.33849375,44.25000605,"RAM",2022,100,NA,FALSE
"Fraxinus pennsylvanica","green ash","RAM-06",-68.35918519,44.28628387,"RAM",2022,25,NA,FALSE
"Epilobium leptophyllum","bog willowherb","RAM-06",-68.35918519,44.28628387,"RAM",2022,25,NA,FALSE
"Epilobium leptophyllum","bog willowherb","RAM-02",-68.24258318,44.38403059,"RAM",2022,50,NA,FALSE
"Onoclea sensibilis","sensitive fern","RAM-06",-68.35918519,44.28628387,"RAM",2022,50,NA,FALSE
"Gymnadeniopsis clavellata","green woodland orchid","RAM-06",-68.35918519,44.28628387,"RAM",2022,50,NA,FALSE
"Gymnadeniopsis clavellata","green woodland orchid","RAM-02",-68.24258318,44.38403059,"RAM",2022,75,NA,FALSE
"Melampyrum lineare","narrowleaf cowwheat","RAM-05",-68.32152999,44.24609193,"RAM",2022,25,NA,FALSE
"Osmundastrum cinnamomea","cinnamon fern","RAM-01",-68.33849375,44.25000605,"RAM",2022,100,NA,FALSE
"Osmundastrum cinnamomea","cinnamon fern","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,FALSE
"Osmundastrum cinnamomea","cinnamon fern","RAM-10",-68.30618857,44.37194085,"RAM",2022,100,NA,FALSE
"Osmundastrum cinnamomea","cinnamon fern","RAM-06",-68.35918519,44.28628387,"RAM",2022,100,NA,FALSE
"Osmundastrum cinnamomea","cinnamon fern","RAM-07",-68.32089135,44.24117639,"RAM",2022,25,NA,FALSE
"Osmundastrum cinnamomea","cinnamon fern","RAM-08",-68.3246338,44.23756063,"RAM",2022,25,NA,FALSE
"Osmunda regalis","royal fern","RAM-06",-68.35918519,44.28628387,"RAM",2022,50,NA,FALSE
"Osmunda regalis","royal fern","RAM-10",-68.30618857,44.37194085,"RAM",2022,50,NA,FALSE
"Osmunda regalis","royal fern","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,FALSE
"Abies balsamea","balsam fir","RAM-06",-68.35918519,44.28628387,"RAM",2022,100,NA,FALSE
"Abies balsamea","balsam fir","RAM-07",-68.32089135,44.24117639,"RAM",2022,75,NA,FALSE
"Abies balsamea","balsam fir","RAM-10",-68.30618857,44.37194085,"RAM",2022,100,NA,FALSE
"Larix laricina","tamarack","RAM-10",-68.30618857,44.37194085,"RAM",2022,100,NA,FALSE
"Larix laricina","tamarack","RAM-01",-68.33849375,44.25000605,"RAM",2022,100,NA,FALSE
"Larix laricina","tamarack","RAM-07",-68.32089135,44.24117639,"RAM",2022,100,NA,FALSE
"Larix laricina","tamarack","RAM-09",-68.32075512,44.41578373,"RAM",2022,75,NA,FALSE
"Larix laricina","tamarack","RAM-02",-68.24258318,44.38403059,"RAM",2022,25,NA,FALSE
"Larix laricina","tamarack","RAM-05",-68.32152999,44.24609193,"RAM",2022,100,NA,FALSE
"Larix laricina","tamarack","RAM-08",-68.3246338,44.23756063,"RAM",2022,100,NA,FALSE
"Larix laricina","tamarack","RAM-06",-68.35918519,44.28628387,"RAM",2022,75,NA,FALSE
"Larix laricina","tamarack","RAM-03",-68.33540469,44.24812622,"RAM",2022,100,NA,FALSE
"Picea glauca","white spruce","RAM-01",-68.33849375,44.25000605,"RAM",2022,50,NA,FALSE
"Picea mariana","black spruce","RAM-07",-68.32089135,44.24117639,"RAM",2022,100,NA,FALSE
"Picea mariana","black spruce","RAM-01",-68.33849375,44.25000605,"RAM",2022,100,NA,FALSE
"Picea mariana","black spruce","RAM-08",-68.3246338,44.23756063,"RAM",2022,100,NA,FALSE
"Picea mariana","black spruce","RAM-06",-68.35918519,44.28628387,"RAM",2022,100,NA,FALSE
"Picea mariana","black spruce","RAM-03",-68.33540469,44.24812622,"RAM",2022,100,NA,FALSE
"Picea mariana","black spruce","RAM-09",-68.32075512,44.41578373,"RAM",2022,100,NA,FALSE
"Picea mariana","black spruce","RAM-05",-68.32152999,44.24609193,"RAM",2022,100,NA,FALSE
"Picea mariana","black spruce","RAM-10",-68.30618857,44.37194085,"RAM",2022,100,NA,FALSE
"Picea rubens","red spruce","RAM-02",-68.24258318,44.38403059,"RAM",2022,50,NA,FALSE
"Pinus strobus","eastern white pine","RAM-10",-68.30618857,44.37194085,"RAM",2022,75,NA,FALSE
"Pinus strobus","eastern white pine","RAM-06",-68.35918519,44.28628387,"RAM",2022,50,NA,FALSE
"Pinus strobus","eastern white pine","RAM-04",-68.20591964,44.36868354,"RAM",2022,50,NA,FALSE
"Pinus strobus","eastern white pine","RAM-09",-68.32075512,44.41578373,"RAM",2022,100,NA,FALSE
"Pinus strobus","eastern white pine","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,FALSE
"Calamagrostis canadensis","bluejoint","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,FALSE
"Calamagrostis canadensis","bluejoint","RAM-10",-68.30618857,44.37194085,"RAM",2022,50,NA,FALSE
"Calamagrostis canadensis","bluejoint","RAM-01",-68.33849375,44.25000605,"RAM",2022,25,NA,FALSE
"Calamagrostis canadensis","bluejoint","RAM-05",-68.32152999,44.24609193,"RAM",2022,50,NA,FALSE
"Calamagrostis canadensis","bluejoint","RAM-04",-68.20591964,44.36868354,"RAM",2022,100,NA,FALSE
"Calamagrostis canadensis","bluejoint","RAM-06",-68.35918519,44.28628387,"RAM",2022,100,NA,FALSE
"Danthonia spicata","poverty oatgrass","RAM-02",-68.24258318,44.38403059,"RAM",2022,25,NA,FALSE
"Danthonia spicata","poverty oatgrass","RAM-08",-68.3246338,44.23756063,"RAM",2022,25,NA,FALSE
"Dichanthelium acuminatum","tapered rosette grass","RAM-02",-68.24258318,44.38403059,"RAM",2022,25,NA,FALSE
"Dichanthelium acuminatum","tapered rosette grass","RAM-08",-68.3246338,44.23756063,"RAM",2022,25,NA,FALSE
"Festuca filiformis","fineleaf sheep fescue","RAM-04",-68.20591964,44.36868354,"RAM",2022,50,NA,TRUE
"Glyceria striata","fowl manna grass","RAM-10",-68.30618857,44.37194085,"RAM",2022,50,NA,FALSE
"Glyceria striata","fowl manna grass","RAM-06",-68.35918519,44.28628387,"RAM",2022,75,NA,FALSE
"Glyceria striata","fowl manna grass","RAM-05",-68.32152999,44.24609193,"RAM",2022,50,NA,FALSE
"Muhlenbergia uniflora","bog muhly","RAM-02",-68.24258318,44.38403059,"RAM",2022,50,NA,FALSE
"Phleum pratense","timothy","RAM-04",-68.20591964,44.36868354,"RAM",2022,25,NA,TRUE
"Lysimachia terrestris","earth loosestrife","RAM-04",-68.20591964,44.36868354,"RAM",2022,100,NA,FALSE
"Lysimachia terrestris","earth loosestrife","RAM-02",-68.24258318,44.38403059,"RAM",2022,50,NA,FALSE
"Lysimachia terrestris","earth loosestrife","RAM-06",-68.35918519,44.28628387,"RAM",2022,100,NA,FALSE
"Lysimachia terrestris","earth loosestrife","RAM-10",-68.30618857,44.37194085,"RAM",2022,50,NA,FALSE
"Trientalis borealis","starflower","RAM-10",-68.30618857,44.37194085,"RAM",2022,100,NA,FALSE
"Trientalis borealis","starflower","RAM-07",-68.32089135,44.24117639,"RAM",2022,100,NA,FALSE
"Trientalis borealis","starflower","RAM-05",-68.32152999,44.24609193,"RAM",2022,100,NA,FALSE
"Trientalis borealis","starflower","RAM-08",-68.3246338,44.23756063,"RAM",2022,100,NA,FALSE
"Trientalis borealis","starflower","RAM-09",-68.32075512,44.41578373,"RAM",2022,100,NA,FALSE
"Trientalis borealis","starflower","RAM-01",-68.33849375,44.25000605,"RAM",2022,100,NA,FALSE
"Trientalis borealis","starflower","RAM-03",-68.33540469,44.24812622,"RAM",2022,25,NA,FALSE
"Trientalis borealis","starflower","RAM-06",-68.35918519,44.28628387,"RAM",2022,100,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-06",-68.35918519,44.28628387,"RAM",2022,100,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-10",-68.30618857,44.37194085,"RAM",2022,100,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-08",-68.3246338,44.23756063,"RAM",2022,25,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-07",-68.32089135,44.24117639,"RAM",2022,100,NA,FALSE
"Thalictrum pubescens","king of the meadow","RAM-06",-68.35918519,44.28628387,"RAM",2022,25,NA,FALSE
"Rhamnus frangula","glossy buckthorn","RAM-04",-68.20591964,44.36868354,"RAM",2022,50,NA,TRUE
"Rhamnus frangula","glossy buckthorn","RAM-06",-68.35918519,44.28628387,"RAM",2022,25,NA,TRUE
"Rhamnus frangula","glossy buckthorn","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,TRUE
"Amelanchier","serviceberry","RAM-07",-68.32089135,44.24117639,"RAM",2022,100,NA,FALSE
"Amelanchier","serviceberry","RAM-01",-68.33849375,44.25000605,"RAM",2022,100,NA,FALSE
"Amelanchier","serviceberry","RAM-10",-68.30618857,44.37194085,"RAM",2022,100,NA,FALSE
"Amelanchier","serviceberry","RAM-02",-68.24258318,44.38403059,"RAM",2022,75,NA,FALSE
"Amelanchier","serviceberry","RAM-05",-68.32152999,44.24609193,"RAM",2022,50,NA,FALSE
"Amelanchier","serviceberry","RAM-06",-68.35918519,44.28628387,"RAM",2022,100,NA,FALSE
"Amelanchier","serviceberry","RAM-08",-68.3246338,44.23756063,"RAM",2022,75,NA,FALSE
"Amelanchier","serviceberry","RAM-09",-68.32075512,44.41578373,"RAM",2022,50,NA,FALSE
"Aronia melanocarpa","black chokeberry","RAM-08",-68.3246338,44.23756063,"RAM",2022,100,NA,FALSE
"Aronia melanocarpa","black chokeberry","RAM-09",-68.32075512,44.41578373,"RAM",2022,100,NA,FALSE
"Aronia melanocarpa","black chokeberry","RAM-01",-68.33849375,44.25000605,"RAM",2022,100,NA,FALSE
"Aronia melanocarpa","black chokeberry","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,FALSE
"Aronia melanocarpa","black chokeberry","RAM-06",-68.35918519,44.28628387,"RAM",2022,25,NA,FALSE
"Aronia melanocarpa","black chokeberry","RAM-05",-68.32152999,44.24609193,"RAM",2022,100,NA,FALSE
"Aronia melanocarpa","black chokeberry","RAM-07",-68.32089135,44.24117639,"RAM",2022,100,NA,FALSE
"Aronia melanocarpa","black chokeberry","RAM-10",-68.30618857,44.37194085,"RAM",2022,50,NA,FALSE
"Aronia melanocarpa","black chokeberry","RAM-03",-68.33540469,44.24812622,"RAM",2022,25,NA,FALSE
"Crataegus","hawthorns","RAM-04",-68.20591964,44.36868354,"RAM",2022,25,NA,FALSE
"Rosa nitida","shining rose","RAM-01",-68.33849375,44.25000605,"RAM",2022,50,NA,FALSE
"Rosa nitida","shining rose","RAM-04",-68.20591964,44.36868354,"RAM",2022,25,NA,FALSE
"Rosa nitida","shining rose","RAM-02",-68.24258318,44.38403059,"RAM",2022,25,NA,FALSE
"Rosa nitida","shining rose","RAM-05",-68.32152999,44.24609193,"RAM",2022,50,NA,FALSE
"Rosa virginiana","Virginia rose","RAM-04",-68.20591964,44.36868354,"RAM",2022,25,NA,FALSE
"Rubus","blackberry","RAM-04",-68.20591964,44.36868354,"RAM",2022,25,NA,FALSE
"Rubus","blackberry","RAM-01",-68.33849375,44.25000605,"RAM",2022,75,NA,FALSE
"Rubus flagellaris","northern dewberry","RAM-06",-68.35918519,44.28628387,"RAM",2022,50,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-01",-68.33849375,44.25000605,"RAM",2022,100,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-08",-68.3246338,44.23756063,"RAM",2022,25,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-06",-68.35918519,44.28628387,"RAM",2022,75,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-07",-68.32089135,44.24117639,"RAM",2022,100,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-05",-68.32152999,44.24609193,"RAM",2022,75,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-10",-68.30618857,44.37194085,"RAM",2022,50,NA,FALSE
"Rubus pubescens","dwarf red blackberry","RAM-06",-68.35918519,44.28628387,"RAM",2022,50,NA,FALSE
"Sorbus decora","northern mountain-ash","RAM-06",-68.35918519,44.28628387,"RAM",2022,50,NA,FALSE
"Sorbus decora","northern mountain-ash","RAM-10",-68.30618857,44.37194085,"RAM",2022,50,NA,FALSE
"Sorbus decora","northern mountain-ash","RAM-07",-68.32089135,44.24117639,"RAM",2022,50,NA,FALSE
"Spiraea alba","white meadowsweet","RAM-06",-68.35918519,44.28628387,"RAM",2022,50,NA,FALSE
"Spiraea alba","white meadowsweet","RAM-01",-68.33849375,44.25000605,"RAM",2022,100,NA,FALSE
"Spiraea alba","white meadowsweet","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,FALSE
"Spiraea alba","white meadowsweet","RAM-04",-68.20591964,44.36868354,"RAM",2022,100,NA,FALSE
"Spiraea alba","white meadowsweet","RAM-10",-68.30618857,44.37194085,"RAM",2022,25,NA,FALSE
"Spiraea tomentosa","steeplebush","RAM-10",-68.30618857,44.37194085,"RAM",2022,25,NA,FALSE
"Spiraea tomentosa","steeplebush","RAM-06",-68.35918519,44.28628387,"RAM",2022,50,NA,FALSE
"Spiraea tomentosa","steeplebush","RAM-02",-68.24258318,44.38403059,"RAM",2022,100,NA,FALSE
"Galium trifidum","threepetal bedstraw","RAM-04",-68.20591964,44.36868354,"RAM",2022,25,NA,FALSE
"Galium trifidum","threepetal bedstraw","RAM-06",-68.35918519,44.28628387,"RAM",2022,50,NA,FALSE
"Mitchella repens","partridgeberry","RAM-10",-68.30618857,44.37194085,"RAM",2022,25,NA,FALSE
"Mitchella repens","partridgeberry","RAM-06",-68.35918519,44.28628387,"RAM",2022,25,NA,FALSE
"Populus tremuloides","quaking aspen","RAM-04",-68.20591964,44.36868354,"RAM",2022,50,NA,FALSE
"Salix petiolaris","slender willow","RAM-04",-68.20591964,44.36868354,"RAM",2022,100,NA,FALSE
"Acer rubrum","red maple","RAM-09",-68.32075512,44.41578373,"RAM",2022,75,NA,FALSE
"Acer rubrum","red maple","RAM-10",-68.30618857,44.37194085,"RAM",2022,100,NA,FALSE
"Acer rubrum","red maple","RAM-05",-68.32152999,44.24609193,"RAM",2022,100,NA,FALSE
"Acer rubrum","red maple","RAM-04",-68.20591964,44.36868354,"RAM",2022,50,NA,FALSE
