"site.name","local.id","site.type","year","xcoord","ycoord","species","plant.code","strata","avg.cov","coc","nativity","stress.tol","notes"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Acer rubrum","ACRU",7,0.1,2.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Alnus incana ssp. Rugosa","ALINR",5,25,2.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Betula populifolia","BEPO",7,0.1,2,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Calamagrostis canadensis","CACA4",4,40,2.33,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Carex echinata","CAEC",3,1,3.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Carex gynandra","CAGY4",4,1,2,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Carex leptalea","CALE10",3,2,5.5,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Carex stricta","CAST8",4,45,4.5,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Carex trisperma","CATR10",3,3,5,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Cornus canadensis","COCA13",3,2,5.5,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Glyceria striata","GLST",4,5,3.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Ilex verticillata","ILVE",5,1,3,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Picea mariana","PIMA",5,7,6,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Picea mariana","PIMA",7,5,6,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Picea rubens","PIRU",7,7,4,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Pinus strobus","PIST",7,0.1,2.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Rubus flagellaris","RUFL",3,2,3,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Solidago gigantea","SOGI",4,5,2.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Spiraea alba","SPAL2",5,1,2,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Spiraea tomentosa","SPTO2",5,3,2.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Thelypteris palustris","THPA",3,7,4.5,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Thuja occidentalis","THOC2",5,2,4.5,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Thuja occidentalis","THOC2",7,3,4.5,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2015,562703.926157,4906020.63039,"Typha latifolia","TYLA",4,1,2,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Abies balsamea","ABBA",7,1,2.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Acer rubrum","ACRU",7,2,2.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Alnus incana","ALIN2",5,60,2.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Betula papyrifera","BEPA",7,0.1,3,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Calamagrostis canadensis","CACA4",4,20,2.33,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Carex echinata","CAEC",3,1,3.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Carex gynandra","CAGY4",4,1,2,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Carex stricta","CAST8",4,70,4.5,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Carex trisperma","CATR10",3,15,5,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Cornus canadensis","COCA13",3,1,5.5,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Glyceria","GLYCE",4,2,4.75,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Ilex verticillata","ILVE",5,7,3,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Linnaea borealis","LIBO3",3,2,4.5,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Picea mariana","PIMA",5,4,6,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Picea mariana","PIMA",7,5,6,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Picea rubens","PIRU",7,15,4,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Pinus strobus","PIST",7,1,2.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Rubus idaeus","RUID",5,1,2,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Solidago gigantea","SOGI",4,7,2.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Spiraea tomentosa","SPTO2",5,10,2.5,"native",1,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Thelypteris palustris","THPA",3,2,4.5,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Thuja occidentalis","THOC2",5,2,4.5,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Triadenum","TRIAD",3,1,6,"native",0,"Little Hunter- near NWCA-R305"
"RAM #40","R-40","RAM",2020,562703.926157,4906020.63039,"Typha latifolia","TYLA",4,5,2,"native",1,"Little Hunter- near NWCA-R305"
